hid,pid,person_number,age,sex
64302,150097,1,32,2
64302,150098,2,11,2
64302,150099,3,9,2
64302,150100,4,8,2
64302,150101,5,6,1
64303,150102,1,72,2
64303,150103,2,74,1
64304,150104,1,70,1
64304,150105,2,69,2
64305,150106,1,58,2
64305,150107,2,49,2
64306,150108,1,62,1
64307,150109,1,66,2
64307,150110,2,60,1
64308,150111,1,67,2
64308,150112,2,49,1
64308,150113,3,36,1
64308,150114,4,24,1
64308,150115,5,53,1
64309,150116,1,26,2
64309,150117,2,24,1
64310,150118,1,73,2
64311,150119,1,68,1
64311,150120,2,66,2
64311,150121,3,20,1
64312,150122,1,52,1
64312,150123,2,47,2
64312,150124,3,23,1
64313,150125,1,40,1
64313,150126,2,33,2
64313,150127,3,12,2
64313,150128,4,11,2
64313,150129,5,7,1
64314,150130,1,32,1
64314,150131,2,37,1
64315,150132,1,53,2
64315,150133,2,53,1
64315,150134,3,18,1
64315,150135,4,15,1
64316,150136,1,33,1
64316,150137,2,28,2
64316,150138,3,3,2
64317,150139,1,34,1
64317,150140,2,26,2
64318,150141,1,73,2
64319,150142,1,35,1
64319,150143,2,35,2
64319,150144,3,8,1
64319,150145,4,6,1
64319,150146,5,3,2
64320,150147,1,63,1
64320,150148,2,7,2
64321,150149,1,65,2
64322,150150,1,66,1
64322,150151,2,62,2
64322,150152,3,44,1
64323,150153,1,54,1
64323,150154,2,25,1
64324,150155,1,63,2
64324,150156,2,31,1
64324,150157,3,29,1
64325,150158,1,79,1
64325,150159,2,72,2
64326,150160,1,72,1
64326,150161,2,75,2
64327,150162,1,32,2
64327,150163,2,11,2
64327,150164,3,9,2
64327,150165,4,8,2
64327,150166,5,6,1
64328,150167,1,72,1
64328,150168,2,71,2
64329,150169,1,79,1
64329,150170,2,72,2
64330,150171,1,82,2
64330,150172,2,38,1
64331,150173,1,68,2
64332,150174,1,62,1
64332,150175,2,58,2
64332,150176,3,16,1
64333,150177,1,42,2
64333,150178,2,50,1
64334,150179,1,46,1
64334,150180,2,44,2
64334,150181,3,3,2
64334,150182,4,15,1
64334,150183,5,79,1
64335,150184,1,69,2
64336,150185,1,69,1
64336,150186,2,57,2
64337,150187,1,57,2
64337,150188,2,54,1
64338,150189,1,44,2
64338,150190,2,27,2
64338,150191,3,5,1
64338,150192,4,3,1
64338,150193,5,47,1
64339,150194,1,43,1
64339,150195,2,42,2
64339,150196,3,16,1
64339,150197,4,15,1
64340,150198,1,93,2
64341,150199,1,52,2
64341,150200,2,42,1
64341,150201,3,20,2
64341,150202,4,16,2
64341,150203,5,11,2
64342,150204,1,49,1
64342,150205,2,48,2
64342,150206,3,19,2
64343,150207,1,58,2
64343,150208,2,63,1
64343,150209,3,47,2
64343,150210,4,14,2
64344,150211,1,54,2
64344,150212,2,24,2
64344,150213,3,22,1
64344,150214,4,22,1
64345,150215,1,45,1
64345,150216,2,56,2
64346,150217,1,50,2
64346,150218,2,51,1
64347,150219,1,81,2
64348,150220,1,40,2
64348,150221,2,20,2
64348,150222,3,18,2
64348,150223,4,16,2
64348,150224,5,3,1
64349,150225,1,49,2
64349,150226,2,54,1
64349,150227,3,25,1
64349,150228,4,15,2
64350,150229,1,50,2
64350,150230,2,32,1
64351,150231,1,85,2
64352,150232,1,66,1
64352,150233,2,65,2
64353,150234,1,25,1
64353,150235,2,36,2
64354,150236,1,59,1
64354,150237,2,52,2
64355,150238,1,67,1
64355,150239,2,68,2
64356,150240,1,57,2
64356,150241,2,60,1
64356,150242,3,9,2
64357,150243,1,55,2
64357,150244,2,56,1
64357,150245,3,29,2
64358,150246,1,55,1
64359,150247,1,65,1
64359,150248,2,58,2
64359,150249,3,33,1
64360,150250,1,40,1
64360,150251,2,43,2
64360,150252,3,16,2
64360,150253,4,16,1
64361,150254,1,39,1
64361,150255,2,38,2
64361,150256,3,0,2
64362,150257,1,66,2
64362,150258,2,36,2
64363,150259,1,71,1
64363,150260,2,69,2
64363,150261,3,40,1
64364,150262,1,68,2
64364,150263,2,53,1
64365,150264,1,28,2
64365,150265,2,27,1
64365,150266,3,1,2
64366,150267,1,31,1
64366,150268,2,44,1
64367,150269,1,45,1
64367,150270,2,37,2
64368,150271,1,60,1
64368,150272,2,58,2
64369,150273,1,72,1
64369,150274,2,67,2
64370,150275,1,55,2
64371,150276,1,38,2
64371,150277,2,28,1
64371,150278,3,10,2
64371,150279,4,3,1
64372,150280,1,51,2
64372,150281,2,21,2
64372,150282,3,48,1
64373,150283,1,57,2
64373,150284,2,54,1
64374,150285,1,61,2
64374,150286,2,61,2
64375,150287,1,53,2
64375,150288,2,37,1
64375,150289,3,22,2
64375,150290,4,4,1
64375,150291,5,3,1
64376,150292,1,64,1
64377,150293,1,67,1
64378,150294,1,60,1
64378,150295,2,52,2
64378,150296,3,30,1
64378,150297,4,2,1
64378,150298,5,30,2
64379,150299,1,51,2
64379,150300,2,54,1
64379,150301,3,25,1
64380,150302,1,44,1
64380,150303,2,44,2
64380,150304,3,23,2
64380,150305,4,12,2
64380,150306,5,6,2
64381,150307,1,59,2
64381,150308,2,63,1
64381,150309,3,85,2
64382,150310,1,61,2
64383,150311,1,36,2
64383,150312,2,13,2
64383,150313,3,3,1
64384,150314,1,80,2
64384,150315,2,27,1
64384,150316,3,20,1
64385,150317,1,71,2
64386,150318,1,85,1
64386,150319,2,54,2
64387,150320,1,48,2
64387,150321,2,24,1
64388,150322,1,40,2
64388,150323,2,48,1
64388,150324,3,4,1
64389,150325,1,40,2
64389,150326,2,48,1
64389,150327,3,4,1
64390,150328,1,36,2
64390,150329,2,39,1
64390,150330,3,10,1
64390,150331,4,7,1
64391,150332,1,75,2
64392,150333,1,74,2
64392,150334,2,88,1
64393,150335,1,59,2
64393,150336,2,72,1
64393,150337,3,19,2
64393,150338,4,22,1
64394,150339,1,76,1
64394,150340,2,57,2
64395,150341,1,33,2
64395,150342,2,34,1
64395,150343,3,7,2
64396,150344,1,65,1
64396,150345,2,33,1
64397,150346,1,59,1
64397,150347,2,60,2
64398,150348,1,52,2
64398,150349,2,16,2
64398,150350,3,14,1
64399,150351,1,84,1
64399,150352,2,56,2
64400,150353,1,42,1
64400,150354,2,8,2
64401,150355,1,50,2
64401,150356,2,25,1
64402,150357,1,31,1
64402,150358,2,9,1
64403,150359,1,69,1
64403,150360,2,67,2
64404,150361,1,70,1
64404,150362,2,69,2
64405,150363,1,71,2
64406,150364,1,32,2
64406,150365,2,38,1
64406,150366,3,11,2
64406,150367,4,7,2
64406,150368,5,0,1
64407,150369,1,63,1
64407,150370,2,61,2
64408,150371,1,64,1
64408,150372,2,59,2
64409,150373,1,42,2
64409,150374,2,50,1
64410,150375,1,62,2
64410,150376,2,38,2
64411,150377,1,64,1
64411,150378,2,64,2
64412,150379,1,42,1
64412,150380,2,36,2
64412,150381,3,3,1
64413,150382,1,55,2
64413,150383,2,57,1
64414,150384,1,60,1
64414,150385,2,53,2
64415,150386,1,58,2
64415,150387,2,65,1
64416,150388,1,35,1
64416,150389,2,12,2
64416,150390,3,10,1
64417,150391,1,51,2
64417,150392,2,54,1
64418,150393,1,62,1
64418,150394,2,58,2
64419,150395,1,48,1
64419,150396,2,42,2
64419,150397,3,19,2
64420,150398,1,54,1
64420,150399,2,51,2
64420,150400,3,22,1
64421,150401,1,65,1
64421,150402,2,53,2
64422,150403,1,71,1
64422,150404,2,72,2
64422,150405,3,19,1
64423,150406,1,50,1
64423,150407,2,12,1
64423,150408,3,44,2
64424,150409,1,64,2
64424,150410,2,67,1
64424,150411,3,8,1
64424,150412,4,5,2
64425,150413,1,26,1
64426,150414,1,61,2
64426,150415,2,66,1
64427,150416,1,49,1
64428,150417,1,33,2
64428,150418,2,41,1
64428,150419,3,15,2
64428,150420,4,7,1
64429,150421,1,71,1
64429,150422,2,67,2
64430,150423,1,54,2
64430,150424,2,60,1
64430,150425,3,19,1
64430,150426,4,18,1
64430,150427,5,16,2
64431,150428,1,39,2
64431,150429,2,14,2
64431,150430,3,12,1
64431,150431,4,4,2
64432,150432,1,84,2
64433,150433,1,31,1
64434,150434,1,63,1
64434,150435,2,61,2
64435,150436,1,58,1
64435,150437,2,63,2
64436,150438,1,40,1
64436,150439,2,37,2
64436,150440,3,10,2
64436,150441,4,7,2
64436,150442,5,5,1
64437,150443,1,36,2
64437,150444,2,35,1
64437,150445,3,9,1
64437,150446,4,7,1
64437,150447,5,80,2
64438,150448,1,25,1
64438,150449,2,36,2
64439,150450,1,71,2
64440,150451,1,55,1
64440,150452,2,57,2
64441,150453,1,59,2
64442,150454,1,50,2
64443,150455,1,45,2
64443,150456,2,47,1
64443,150457,3,23,2
64443,150458,4,3,2
64443,150459,5,64,1
64444,150460,1,60,1
64445,150461,1,89,1
64445,150462,2,86,2
64446,150463,1,28,2
64446,150464,2,39,1
64446,150465,3,11,2
64447,150466,1,50,1
64447,150467,2,36,2
64447,150468,3,15,2
64448,150469,1,67,2
64449,150470,1,57,1
64449,150471,2,52,2
64449,150472,3,14,1
64449,150473,4,12,2
64450,150474,1,30,2
64450,150475,2,5,1
64450,150476,3,4,1
64451,150477,1,73,2
64452,150478,1,37,2
64452,150479,2,17,1
64452,150480,3,10,1
64453,150481,1,89,2
64454,150482,1,69,1
64454,150483,2,20,2
64454,150484,3,3,2
64455,150485,1,49,1
64455,150486,2,48,2
64455,150487,3,19,2
64456,150488,1,70,1
64456,150489,2,64,2
64457,150490,1,70,2
64458,150491,1,51,1
64458,150492,2,51,2
64459,150493,1,55,2
64459,150494,2,15,1
64460,150495,1,46,1
64461,150496,1,56,2
64461,150497,2,60,1
64462,150498,1,40,2
64462,150499,2,36,1
64462,150500,3,17,1
64462,150501,4,11,2
64462,150502,5,7,2
64463,150503,1,76,1
64463,150504,2,68,2
64464,150505,1,86,1
64465,150506,1,58,2
64466,150507,1,46,1
64466,150508,2,44,2
64466,150509,3,3,2
64466,150510,4,15,1
64466,150511,5,79,1
64467,150512,1,40,2
64467,150513,2,36,1
64467,150514,3,17,1
64467,150515,4,11,2
64467,150516,5,7,2
64468,150517,1,83,2
64469,150518,1,77,1
64469,150519,2,76,2
64470,150520,1,34,1
64470,150521,2,26,2
64471,150522,1,40,1
64471,150523,2,30,2
64471,150524,3,6,2
64471,150525,4,4,1
64471,150526,5,4,1
64472,150527,1,58,2
64472,150528,2,59,1
64472,150529,3,32,1
64472,150530,4,20,1
64472,150531,5,51,2
64473,150532,1,54,1
64473,150533,2,54,2
64474,150534,1,55,2
64474,150535,2,56,1
64474,150536,3,29,2
64475,150537,1,45,1
64475,150538,2,37,2
64476,150539,1,40,2
64476,150540,2,21,1
64476,150541,3,20,1
64476,150542,4,14,1
64476,150543,5,57,1
64477,150544,1,42,2
64477,150545,2,50,1
64478,150546,1,93,2
64479,150547,1,54,1
64479,150548,2,17,2
64479,150549,3,7,1
64480,150550,1,51,2
64480,150551,2,72,1
64481,150552,1,45,1
64482,150553,1,50,2
64482,150554,2,44,1
64482,150555,3,17,2
64482,150556,4,15,1
64482,150557,5,51,1
64483,150558,1,65,1
64483,150559,2,66,2
64484,150560,1,86,2
64485,150561,1,63,1
64485,150562,2,66,2
64485,150563,3,27,1
64485,150564,4,14,1
64485,150565,5,11,2
64486,150566,1,52,1
64486,150567,2,43,2
64486,150568,3,22,2
64486,150569,4,9,2
64487,150570,1,70,1
64487,150571,2,69,2
64488,150572,1,60,1
64488,150573,2,55,2
64488,150574,3,26,1
64489,150575,1,78,1
64490,150576,1,61,2
64490,150577,2,63,1
64491,150578,1,54,2
64491,150579,2,71,1
64492,150580,1,57,1
64492,150581,2,56,2
64492,150582,3,22,1
64492,150583,4,17,1
64492,150584,5,45,1
64493,150585,1,26,2
64493,150586,2,24,1
64494,150587,1,82,1
64494,150588,2,74,2
64495,150589,1,65,2
64495,150590,2,64,1
64495,150591,3,41,1
64496,150592,1,63,2
64496,150593,2,59,1
64497,150594,1,37,2
64497,150595,2,12,1
64497,150596,3,10,1
64498,150597,1,47,1
64499,150598,1,44,2
64499,150599,2,51,1
64500,150600,1,48,2
64500,150601,2,24,1
64501,150602,1,61,1
64501,150603,2,59,2
64502,150604,1,73,1
64502,150605,2,58,2
64503,150606,1,59,2
64503,150607,2,63,1
64504,150608,1,30,2
64504,150609,2,27,1
64504,150610,3,1,1
64505,150611,1,50,2
64505,150612,2,44,1
64505,150613,3,17,2
64505,150614,4,15,1
64505,150615,5,51,1
64506,150616,1,83,2
64507,150617,1,32,1
64507,150618,2,30,2
64507,150619,3,3,1
64507,150620,4,9,1
64507,150621,5,5,2
64508,150622,1,61,2
64508,150623,2,72,1
64509,150624,1,79,1
64509,150625,2,81,2
64510,150626,1,63,1
64510,150627,2,66,1
64511,150628,1,27,2
64511,150629,2,6,2
64511,150630,3,4,2
64511,150631,4,1,2
64511,150632,5,28,1
64512,150633,1,30,1
64512,150634,2,31,2
64512,150635,3,2,1
64513,150636,1,81,2
64513,150637,2,83,1
64514,150638,1,82,1
64515,150639,1,32,1
64515,150640,2,30,2
64515,150641,3,3,1
64515,150642,4,9,1
64515,150643,5,5,2
64516,150644,1,57,2
64516,150645,2,21,1
64517,150646,1,55,2
64517,150647,2,56,1
64518,150648,1,58,1
64518,150649,2,54,2
64518,150650,3,78,1
64519,150651,1,43,1
64519,150652,2,39,2
64520,150653,1,65,2
64520,150654,2,65,1
64521,150655,1,74,1
64521,150656,2,68,2
64522,150657,1,53,2
64522,150658,2,58,1
64523,150659,1,60,1
64523,150660,2,52,2
64523,150661,3,30,1
64523,150662,4,2,1
64523,150663,5,30,2
64524,150664,1,50,1
64524,150665,2,83,2
64525,150666,1,61,2
64525,150667,2,60,1
64526,150668,1,30,1
64526,150669,2,29,2
64527,150670,1,55,2
64527,150671,2,61,1
64528,150672,1,41,2
64528,150673,2,39,1
64529,150674,1,69,1
64530,150675,1,40,1
64530,150676,2,35,2
64530,150677,3,7,1
64530,150678,4,22,1
64531,150679,1,44,2
64531,150680,2,27,2
64531,150681,3,5,1
64531,150682,4,3,1
64531,150683,5,47,1
64532,150684,1,43,2
64532,150685,2,46,1
64532,150686,3,22,2
64532,150687,4,19,2
64532,150688,5,0,2
64533,150689,1,46,2
64533,150690,2,14,1
64533,150691,3,18,2
64533,150692,4,53,1
64534,150693,1,59,2
64534,150694,2,63,1
64534,150695,3,85,2
64535,150696,1,89,2
64535,150697,2,66,2
64536,150698,1,48,1
64536,150699,2,47,2
64536,150700,3,21,2
64536,150701,4,18,2
64537,150702,1,49,1
64538,150703,1,61,1
64538,150704,2,27,2
64538,150705,3,29,1
64539,150706,1,67,2
64539,150707,2,49,1
64539,150708,3,36,1
64539,150709,4,24,1
64539,150710,5,53,1
64540,150711,1,44,2
64540,150712,2,44,1
64540,150713,3,16,2
64541,150714,1,35,1
64541,150715,2,35,2
64541,150716,3,8,1
64541,150717,4,6,1
64541,150718,5,3,2
64542,150719,1,49,1
64543,150720,1,50,1
64543,150721,2,45,2
64544,150722,1,35,2
64544,150723,2,30,1
64545,150724,1,71,1
64545,150725,2,68,2
64546,150726,1,65,1
64546,150727,2,66,2
64547,150728,1,79,1
64547,150729,2,67,2
64548,150730,1,62,1
64548,150731,2,58,2
64549,150732,1,55,1
64550,150733,1,31,1
64550,150734,2,27,2
64550,150735,3,0,1
64551,150736,1,72,2
64552,150737,1,89,2
64552,150738,2,63,2
64553,150739,1,64,1
64553,150740,2,65,2
64554,150741,1,73,1
64554,150742,2,54,2
64555,150743,1,63,2
64555,150744,2,67,1
64556,150745,1,39,2
64556,150746,2,46,1
64556,150747,3,13,1
64556,150748,4,6,2
64557,150749,1,79,2
64558,150750,1,29,2
64558,150751,2,34,1
64558,150752,3,7,2
64558,150753,4,4,1
64559,150754,1,49,2
64559,150755,2,54,1
64559,150756,3,25,1
64559,150757,4,15,2
64560,150758,1,37,1
64560,150759,2,32,2
64560,150760,3,9,2
64560,150761,4,5,2
64561,150762,1,77,1
64561,150763,2,75,2
64561,150764,3,19,2
64562,150765,1,57,2
64562,150766,2,28,2
64562,150767,3,8,2
64562,150768,4,2,1
64562,150769,5,26,1
64563,150770,1,93,1
64564,150771,1,75,1
64564,150772,2,73,2
64565,150773,1,61,1
64565,150774,2,85,2
64566,150775,1,51,1
64567,150776,1,41,1
64568,150777,1,87,2
64569,150778,1,57,1
64569,150779,2,61,2
64570,150780,1,54,2
64570,150781,2,54,2
64570,150782,3,54,2
64570,150783,4,54,2
64570,150784,5,54,2
64571,150785,1,80,2
64571,150786,2,27,1
64571,150787,3,20,1
64572,150788,1,31,2
64572,150789,2,34,1
64572,150790,3,0,1
64573,150791,1,58,2
64573,150792,2,59,1
64573,150793,3,32,1
64573,150794,4,20,1
64573,150795,5,51,2
64574,150796,1,78,2
64575,150797,1,57,2
64575,150798,2,28,2
64575,150799,3,8,2
64575,150800,4,2,1
64575,150801,5,26,1
64576,150802,1,49,2
64577,150803,1,54,1
64577,150804,2,54,2
64578,150805,1,48,1
64578,150806,2,49,2
64578,150807,3,18,1
64579,150808,1,56,2
64579,150809,2,56,1
64580,150810,1,55,2
64580,150811,2,56,1
64580,150812,3,29,2
64581,150813,1,59,2
64581,150814,2,72,1
64581,150815,3,19,2
64581,150816,4,22,1
64582,150817,1,48,2
64582,150818,2,24,1
64582,150819,3,20,1
64582,150820,4,13,1
64583,150821,1,50,2
64583,150822,2,44,1
64583,150823,3,17,2
64583,150824,4,15,1
64583,150825,5,51,1
64584,150826,1,67,2
64584,150827,2,43,2
64585,150828,1,56,2
64585,150829,2,55,1
64585,150830,3,28,1
64586,150831,1,41,1
64586,150832,2,38,2
64586,150833,3,18,2
64586,150834,4,13,2
64586,150835,5,8,2
64587,150836,1,62,1
64587,150837,2,53,2
64588,150838,1,56,1
64589,150839,1,82,2
64590,150840,1,60,1
64590,150841,2,55,2
64590,150842,3,26,1
64591,150843,1,29,1
64591,150844,2,35,2
64591,150845,3,3,1
64592,150846,1,40,2
64592,150847,2,37,1
64592,150848,3,17,1
64592,150849,4,3,1
64592,150850,5,0,1
64593,150851,1,25,1
64593,150852,2,36,2
64594,150853,1,45,2
64594,150854,2,49,1
64594,150855,3,16,1
64595,150856,1,52,2
64595,150857,2,56,1
64596,150858,1,71,2
64597,150859,1,50,2
64597,150860,2,52,1
64598,150861,1,94,2
64599,150862,1,68,2
64599,150863,2,16,1
64599,150864,3,13,1
64600,150865,1,30,1
64600,150866,2,27,2
64600,150867,3,1,2
64601,150868,1,42,2
64601,150869,2,17,2
64601,150870,3,14,2
64601,150871,4,13,1
64601,150872,5,10,1
64602,150873,1,42,1
64602,150874,2,40,2
64602,150875,3,8,1
64602,150876,4,7,1
64602,150877,5,5,2
64603,150878,1,79,1
64603,150879,2,76,2
64604,150880,1,60,1
64604,150881,2,54,2
64605,150882,1,60,2
64605,150883,2,56,1
64606,150884,1,49,2
64606,150885,2,54,1
64607,150886,1,62,2
64607,150887,2,64,1
64608,150888,1,72,1
64608,150889,2,70,2
64609,150890,1,47,1
64609,150891,2,58,2
64610,150892,1,59,2
64610,150893,2,46,1
64611,150894,1,70,1
64611,150895,2,64,2
64611,150896,3,5,2
64611,150897,4,42,1
64611,150898,5,38,2
64612,150899,1,86,2
64613,150900,1,49,2
64613,150901,2,54,1
64613,150902,3,25,1
64613,150903,4,15,2
64614,150904,1,67,2
64615,150905,1,54,2
64615,150906,2,60,1
64616,150907,1,83,2
64617,150908,1,52,1
64617,150909,2,48,2
64617,150910,3,18,2
64617,150911,4,17,2
64618,150912,1,75,2
64619,150913,1,51,1
64619,150914,2,53,2
64620,150915,1,28,1
64620,150916,2,26,2
64620,150917,3,4,1
64620,150918,4,1,2
64620,150919,5,52,1
64621,150920,1,67,2
64621,150921,2,54,1
64622,150922,1,50,2
64622,150923,2,56,1
64622,150924,3,9,1
64623,150925,1,53,2
64623,150926,2,17,2
64623,150927,3,17,2
64624,150928,1,40,2
64624,150929,2,20,2
64624,150930,3,18,2
64624,150931,4,16,2
64624,150932,5,3,1
64625,150933,1,63,1
64626,150934,1,34,1
64627,150935,1,68,2
64627,150936,2,68,1
64628,150937,1,58,2
64628,150938,2,58,1
64629,150939,1,83,2
64629,150940,2,87,1
64630,150941,1,31,2
64630,150942,2,31,1
64630,150943,3,2,1
64630,150944,4,0,2
64630,150945,5,0,1
64631,150946,1,58,2
64631,150947,2,59,1
64631,150948,3,32,1
64631,150949,4,20,1
64631,150950,5,51,2
64632,150951,1,67,2
64632,150952,2,34,1
64632,150953,3,13,2
64633,150954,1,28,1
64633,150955,2,38,2
64633,150956,3,17,2
64633,150957,4,8,1
64634,150958,1,52,1
64634,150959,2,50,2
64634,150960,3,22,1
64634,150961,4,21,1
64634,150962,5,18,2
64635,150963,1,59,1
64635,150964,2,46,2
64635,150965,3,17,2
64635,150966,4,15,1
64635,150967,5,6,1
64636,150968,1,27,2
64636,150969,2,6,2
64636,150970,3,4,2
64636,150971,4,1,2
64636,150972,5,28,1
64637,150973,1,43,1
64637,150974,2,39,2
64638,150975,1,80,1
64638,150976,2,78,2
64639,150977,1,93,2
64640,150978,1,60,2
64641,150979,1,34,1
64641,150980,2,32,2
64641,150981,3,6,2
64641,150982,4,4,1
64641,150983,5,1,2
64642,150984,1,46,2
64642,150985,2,10,2
64643,150986,1,78,2
64644,150987,1,64,2
64645,150988,1,74,2
64645,150989,2,73,1
64646,150990,1,60,2
64646,150991,2,60,1
64647,150992,1,41,1
64647,150993,2,38,2
64647,150994,3,14,2
64647,150995,4,9,2
64647,150996,5,18,2
64648,150997,1,59,2
64648,150998,2,60,1
64648,150999,3,32,1
64648,151000,4,23,2
64649,151001,1,52,1
64649,151002,2,51,2
64650,151003,1,52,2
64650,151004,2,56,1
64651,151005,1,49,1
64651,151006,2,53,2
64651,151007,3,67,2
64652,151008,1,59,2
64652,151009,2,62,1
64653,151010,1,61,1
64653,151011,2,66,2
64654,151012,1,63,2
64654,151013,2,40,1
64655,151014,1,70,2
64655,151015,2,42,1
64656,151016,1,50,2
64656,151017,2,27,2
64656,151018,3,25,1
64656,151019,4,22,1
64657,151020,1,61,1
64658,151021,1,85,2
64659,151022,1,51,1
64660,151023,1,63,1
64661,151024,1,53,1
64661,151025,2,55,2
64661,151026,3,18,1
64662,151027,1,62,1
64662,151028,2,53,2
64663,151029,1,85,2
64664,151030,1,51,2
64664,151031,2,54,1
64664,151032,3,25,1
64665,151033,1,51,1
64665,151034,2,39,2
64665,151035,3,15,2
64665,151036,4,13,2
64666,151037,1,73,2
64667,151038,1,73,2
64667,151039,2,74,1
64667,151040,3,94,2
64668,151041,1,43,2
64668,151042,2,46,1
64668,151043,3,9,2
64669,151044,1,73,1
64669,151045,2,69,2
64670,151046,1,45,1
64670,151047,2,51,2
64670,151048,3,17,2
64670,151049,4,12,1
64671,151050,1,29,1
64671,151051,2,28,2
64671,151052,3,7,1
64672,151053,1,64,2
64672,151054,2,69,1
64673,151055,1,50,2
64673,151056,2,25,2
64674,151057,1,41,1
64674,151058,2,15,2
64674,151059,3,11,1
64675,151060,1,70,2
64675,151061,2,85,2
64676,151062,1,70,2
64677,151063,1,40,2
64677,151064,2,11,1
64677,151065,3,11,1
64677,151066,4,6,1
64677,151067,5,66,2
64678,151068,1,30,2
64678,151069,2,27,1
64678,151070,3,1,1
64679,151071,1,53,1
64679,151072,2,43,2
64679,151073,3,11,1
64680,151074,1,79,1
64680,151075,2,81,2
64681,151076,1,50,2
64681,151077,2,32,1
64682,151078,1,47,1
64682,151079,2,52,2
64683,151080,1,80,1
64683,151081,2,68,2
64684,151082,1,48,2
64684,151083,2,24,1
64684,151084,3,20,1
64684,151085,4,13,1
64685,151086,1,93,2
64686,151087,1,66,1
64686,151088,2,63,2
64687,151089,1,76,1
64687,151090,2,68,2
64688,151091,1,74,1
64688,151092,2,75,2
64689,151093,1,55,2
64689,151094,2,39,2
64689,151095,3,9,1
64689,151096,4,7,2
64690,151097,1,70,1
64690,151098,2,65,2
64690,151099,3,46,1
64690,151100,4,42,1
64691,151101,1,58,1
64691,151102,2,63,2
64692,151103,1,47,2
64692,151104,2,20,1
64692,151105,3,42,1
64693,151106,1,65,2
64693,151107,2,65,1
64694,151108,1,63,1
64695,151109,1,88,2
64696,151110,1,73,1
64696,151111,2,71,2
64697,151112,1,58,1
64697,151113,2,43,2
64698,151114,1,61,2
64698,151115,2,62,1
64699,151116,1,44,1
64699,151117,2,42,2
64699,151118,3,8,1
64699,151119,4,4,2
64699,151120,5,15,1
64700,151121,1,32,2
64700,151122,2,10,2
64700,151123,3,2,2
64700,151124,4,1,1
64700,151125,5,25,1
64701,151126,1,51,2
64701,151127,2,58,1
64701,151128,3,31,1
64701,151129,4,17,2
64701,151130,5,11,2
64702,151131,1,28,2
64702,151132,2,6,1
64703,151133,1,40,2
64703,151134,2,41,1
64703,151135,3,13,2
64703,151136,4,11,2
64704,151137,1,29,1
64704,151138,2,28,2
64704,151139,3,7,1
64705,151140,1,69,2
64705,151141,2,56,1
64705,151142,3,40,1
64706,151143,1,80,1
64706,151144,2,71,2
64707,151145,1,83,2
64708,151146,1,54,2
64708,151147,2,59,1
64709,151148,1,28,2
64709,151149,2,6,2
64709,151150,3,2,1
64709,151151,4,0,2
64709,151152,5,27,1
64710,151153,1,70,2
64710,151154,2,74,1
64711,151155,1,67,2
64711,151156,2,83,1
64712,151157,1,74,1
64712,151158,2,77,2
64713,151159,1,35,1
64713,151160,2,34,2
64713,151161,3,9,1
64713,151162,4,6,1
64713,151163,5,6,2
64714,151164,1,70,2
64714,151165,2,42,1
64715,151166,1,55,1
64715,151167,2,60,2
64716,151168,1,30,2
64716,151169,2,27,1
64716,151170,3,1,1
64717,151171,1,74,1
64717,151172,2,77,2
64718,151173,1,77,2
64719,151174,1,57,1
64719,151175,2,57,2
64720,151176,1,38,1
64720,151177,2,36,2
64720,151178,3,16,2
64720,151179,4,12,2
64720,151180,5,7,1
64721,151181,1,36,2
64721,151182,2,16,1
64721,151183,3,15,2
64721,151184,4,8,2
64722,151185,1,34,2
64723,151186,1,63,1
64723,151187,2,68,2
64723,151188,3,3,1
64724,151189,1,53,1
64724,151190,2,38,2
64724,151191,3,20,2
